variable,region,unit,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
Diagnostics|MAGICC6|Concentration|CH4,World,ppb,1753.16,1812.864,1909.8537,2032.003,2201.3527,2369.6645,2511.992,2625.4039,2713.3313,2770.7281,2809.1337
Diagnostics|MAGICC6|Concentration|CO2,World,ppm,379.85,390.5053,415.91056,446.58832,483.81721,526.58007,574.78851,628.52044,686.39747,748.0212,814.09818
Diagnostics|MAGICC6|Concentration|N2O,World,ppb,319.855,323.68957,331.39717,340.02777,349.95354,361.07792,373.29687,386.38164,400.04419,413.89882,427.59307
Diagnostics|MAGICC6|Forcing,World,W/m2,1.8709164,2.1351683,2.6095024,3.1366452,3.7172664,4.3080135,4.8776957,5.4743694,6.0856436,6.6683424,7.2311379
Diagnostics|MAGICC6|Forcing|Aerosol,World,W/m2,-1.11516835,-1.05602277,-1.00986326,-0.96513724,-0.9086263299999999,-0.83052496,-0.82070257,-0.79509854,-0.74431069,-0.70285161,-0.66779215
Diagnostics|MAGICC6|Forcing|CH4,World,W/m2,0.562304717,0.58827586,0.62954718,0.680022418,0.74749081,0.81195231,0.86464785,0.90554771,0.9366352499999999,0.9566494299999999,0.96992241
Diagnostics|MAGICC6|Forcing|CO2,World,W/m2,1.6897843,1.837859,2.1752136,2.5561275,2.9846939,3.4380219,3.9068855,4.38521,4.8566938,5.3168633,5.769942
Diagnostics|MAGICC6|Forcing|F-Gases,World,W/m2,0.021105041,0.031102416,0.062172925,0.10657176,0.15607475,0.20284034,0.24859609,0.29391896,0.338936,0.38260531,0.42360886
Diagnostics|MAGICC6|Forcing|Kyoto Gases,World,W/m2,2.3467499,2.5390686,2.9667845,3.4617823,4.0275964,4.6159977,5.2115738,5.8080162,6.3899335,6.9496165,7.4927081
Diagnostics|MAGICC6|Forcing|N2O,World,W/m2,0.15571104,0.16780423,0.19189399,0.21853357,0.24875031,0.28210391,0.31814431,0.35608163,0.39500565,0.43379517,0.47149474
Diagnostics|MAGICC6|Forcing|Other,World,W/m2,0.15173009199999998,0.15781142400000056,0.16924556500000026,0.17584684200000034,0.1684196899999996,0.1534458500000005,0.14974133000000028,0.14625899999999886,0.1440255699999996,0.14260158199999995,0.14163036300000076
Diagnostics|MAGICC6|Temperature|Global Mean,World,°C,0.91338626,0.98859426,1.2318122,1.5181529,1.8610869,2.2314,2.5992429,2.9840303,3.3869074,3.7850335,4.1692863
Emissions|BC,World,Mt BC/yr,7.1813452257,7.7230016615,7.230172713,6.8857504954,5.7987043148,4.4014317183,4.0967026365,3.80572324384,3.61896357812,3.50043161643,3.41651805121
Emissions|BC,OECD (R5),Mt BC/yr,1.4034946780000002,1.221730521,1.0057947954000002,0.7773513997000001,0.6424199153,0.5456622078,0.5130202599,0.48740722039999995,0.46316150359999997,0.44102228019999995,0.419871283
Emissions|BC,REF (R5),Mt BC/yr,0.4123382137,0.6128474575,0.5666649246,0.5189151067,0.38879647149999996,0.2829901495,0.2776745616,0.27380958644,0.27024358052,0.26692082023,0.26388704621
Emissions|BC,ASIA (R5),Mt BC/yr,2.681916029,3.0346452790000007,2.9111828539999998,2.8533609329999994,2.34089785,1.6565405360000003,1.495979258,1.3106514040000001,1.1733113910000001,1.076071241,0.9836405770000001
Emissions|BC,MAF (R5),Mt BC/yr,1.864980959,1.976968752,1.964245634,2.009351511,1.871226042,1.5585931579999999,1.4796522630000002,1.442090101,1.4446307409999999,1.452897446,1.490218486
Emissions|BC,LAM (R5),Mt BC/yr,0.818615346,0.876809652,0.782284505,0.726771545,0.5553640360000001,0.35764566699999994,0.330376294,0.29176493200000003,0.267616362,0.263519829,0.258900659
Emissions|CH4,World,Mt CH4/yr,342.807582726,368.28881518914,393.49319308205,456.82750968823,504.2241827591,542.00800281154,569.87716970575,597.32980240898,613.016644833354,621.301736865318,629.13116113309
Emissions|CH4,OECD (R5),Mt CH4/yr,74.908931074,74.247177883,87.53010639499999,101.69714791599999,106.25149576800001,104.66216056399999,105.73928098000002,106.973539675,105.42759802,109.84953507499998,113.358368367
Emissions|CH4,REF (R5),Mt CH4/yr,31.145414168000002,34.37390843174,46.26132278475,54.95521304503,56.1492635918,59.853898401340004,53.04852463215,52.99170479928,51.104168719954,43.852749879618,41.58788499099
Emissions|CH4,ASIA (R5),Mt CH4/yr,138.14667587399998,155.3663580264,151.8068753613,171.88174652819998,191.99725587929998,205.35873397519998,215.58842568660003,220.05853340369998,218.61719683039996,215.03358062669997,209.2378284491
Emissions|CH4,MAF (R5),Mt CH4/yr,50.976148126,56.63757353399999,61.248569032000006,77.199804137,95.34147013500001,116.83965462799999,139.580383393,162.275460591,183.360286007,199.073715905,213.355016825
Emissions|CH4,LAM (R5),Mt CH4/yr,47.630413484,47.66379731400001,46.646319508999994,51.093598062000005,54.484697385,55.293555243,55.920555014,55.03056393999999,54.507395256,53.492155379,51.592062501
Emissions|CO,World,Mt CO/yr,858.100070475,821.041271724,719.407768945,653.210918252,599.765031461,538.445435783,508.784405777,477.891724197,455.551078286,427.672982479,418.951581887
Emissions|CO,OECD (R5),Mt CO/yr,135.262497493,108.020330091,88.237172037,72.71719256999998,64.768905487,59.921271430999994,57.150369955,55.41896267,53.75737315,52.058391278,50.525588426
Emissions|CO,REF (R5),Mt CO/yr,26.827341633,25.125341703,23.227769823,21.397900743,19.611832155000002,18.119553189,17.189073948,16.815847546,16.515430252999998,16.124226874999998,15.818437287000002
