variable,region,unit,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
Diagnostics|MAGICC6|Concentration|CH4,World,ppb,1753.16,1812.864,1874.4566,1951.6294,1915.9774,1762.1727,1669.3265,1616.6611,1588.6712,1547.5308,1467.9989
Diagnostics|MAGICC6|Concentration|CO2,World,ppm,379.85,390.5053,414.96532,445.48828,467.33084,465.09443,453.39022,443.87641,435.17635,424.06828,407.84434
Diagnostics|MAGICC6|Concentration|N2O,World,ppb,319.855,323.68957,330.72103,337.90699,344.38769,348.89172,352.77515,355.63105,357.51913,358.44128,358.23726
Diagnostics|MAGICC6|Forcing,World,W/m2,1.8709164,2.1361565,2.5780337,3.0683624,3.535173,3.4382526,3.24834,3.1079875,2.9861346,2.819271,2.5559603
Diagnostics|MAGICC6|Forcing|Aerosol,World,W/m2,-1.11516835,-1.05456563,-0.97864336,-0.9247855999999999,-0.622846,-0.51111215,-0.46126924999999996,-0.42303377999999997,-0.39428256,-0.37270559999999997,-0.35713366
Diagnostics|MAGICC6|Forcing|CH4,World,W/m2,0.562304717,0.58827586,0.614612413,0.646991585,0.6321164570000001,0.566254021,0.525058464,0.501166858,0.488306539,0.46919093500000003,0.43148230800000004
Diagnostics|MAGICC6|Forcing|CO2,World,W/m2,1.6897843,1.837859,2.1630354,2.5429272,2.7991278,2.7734524,2.6370343,2.5235259,2.4175762,2.27918,2.0703888
Diagnostics|MAGICC6|Forcing|F-Gases,World,W/m2,0.021105041,0.031102416,0.051799961,0.082528899,0.090013054,0.069683016,0.060698166,0.057133772,0.056246127,0.056637732,0.057634365
Diagnostics|MAGICC6|Forcing|Kyoto Gases,World,W/m2,2.3467499,2.5390686,2.9293939,3.389857,3.6606968,3.5721927,3.4033684,3.2744907,3.162333,3.010773,2.7701913
Diagnostics|MAGICC6|Forcing|N2O,World,W/m2,0.15571104,0.16780423,0.18979221,0.21201958,0.23186072,0.2455388,0.25726046,0.26583898,0.27149119,0.27424626,0.27363703
Diagnostics|MAGICC6|Forcing|Other,World,W/m2,0.15173009199999998,0.15734248399999948,0.1598192560000004,0.16505589599999942,0.15280399899999914,0.14159136300000025,0.1392814400000003,0.13659691000000043,0.13321801400000063,0.12951240499999983,0.12634418800000022
Diagnostics|MAGICC6|Temperature|Global Mean,World,°C,0.91338626,0.98876074,1.2266885,1.4923175,1.8268857,1.9372861,1.9329952,1.9135845,1.8927186,1.8509413,1.7577693
Emissions|BC,World,Mt BC/yr,7.1813454057,7.7183612735,6.457061069,6.0167032897,4.4976364536,3.42266196568,3.23459957695,3.01720568951,2.74142720332,2.435683828148,2.16203621395
Emissions|BC,OECD (R5),Mt BC/yr,1.4034946780000002,1.221730547,0.9212027123000001,0.6615676306,0.45868175390000004,0.4017434969,0.3863684771000001,0.37215216169999993,0.35243845720000005,0.3270166125,0.3070909299
Emissions|BC,REF (R5),Mt BC/yr,0.4123382137,0.6128474705,0.42821898469999997,0.3948091261,0.2633694717,0.24710998777999998,0.24150654784999998,0.23673391381,0.23141997211999998,0.226227323648,0.22262564185
Emissions|BC,ASIA (R5),Mt BC/yr,2.681916029,3.034645349,2.520956846,2.4876059109999997,1.695152531,0.963767962,0.8435345980000001,0.703548426,0.5464009719999999,0.39946898200000003,0.2672167422
Emissions|BC,MAF (R5),Mt BC/yr,1.864981139,1.9769683609999997,1.9074703589999997,1.8988783599999999,1.6847499200000002,1.502315229,1.4993426920000004,1.475270476,1.409259944,1.3036140500000002,1.20265483
Emissions|BC,LAM (R5),Mt BC/yr,0.818615346,0.8721695460000001,0.6792121670000001,0.5738422620000001,0.395682777,0.30772529000000004,0.26384726199999997,0.229500712,0.201907858,0.17935686,0.16244807
Emissions|CH4,World,Mt CH4/yr,342.807582726,368.28881555814,364.29452417593,431.05463243696,312.97390884341,299.924804746459,284.955038271925,271.348987014827,266.196314454936,238.54786843412,199.571873733382
Emissions|CH4,OECD (R5),Mt CH4/yr,74.908931074,74.24717793299999,73.545696987,87.322455258,70.201420859,65.844275049,61.438495719,57.174880833,66.904692463,69.110110406,50.602144065999994
Emissions|CH4,REF (R5),Mt CH4/yr,31.145414168000002,34.37390845274,41.00876702253,53.38338744496,26.80305548461,23.484769501059,16.846394290825,13.644897318026999,11.022099666475999,6.889928075329999,5.448683011592
Emissions|CH4,ASIA (R5),Mt CH4/yr,138.14667587399998,155.36635826839998,148.2335252164,168.69539248099997,102.8153597448,93.4440609544,82.77375788910003,73.1243100198,67.56184552546,47.391314250789996,33.996620240789994
Emissions|CH4,MAF (R5),Mt CH4/yr,50.976148126,56.637573546000006,57.951376935,73.71863294900001,71.802222828,78.92465261199999,88.88898736,95.36749587999999,90.24693136800002,88.445155095,86.456461185
Emissions|CH4,LAM (R5),Mt CH4/yr,47.630413484,47.66379735799999,43.555158014999996,47.93476430399999,41.351849927,38.227046630000004,35.007403013,32.037402964,30.460745432,26.711360606999996,23.067965230000006
Emissions|CO,World,Mt CO/yr,858.100070475,819.537666907,670.116036266,568.346608811,503.562151056,406.493649675,380.283242451,361.99158054,340.262368699,314.891467761,290.609156063
Emissions|CO,OECD (R5),Mt CO/yr,135.262497493,108.02035045299999,86.726961187,67.660898938,53.155289697,47.119045983,44.933386048,43.407028751999995,41.54179147399999,38.109622135,35.616295828999995
Emissions|CO,REF (R5),Mt CO/yr,26.827341633,25.125344723,22.792790647,20.974141717,15.293134493,12.074526512,10.425040872,9.643138926999999,9.025108125,8.381273798999999,7.998768317
